date,site,acc,col,rand,row,weight,t0,t1,t2,t3,t4,t5,survival,protocol,run_count,run_ID
9/1/2019,WH,20,30,0.546948455,B,0.0011,20,24.6,27.6,32.9,38.1,42.1,0,1,30,26
9/1/2019,WH,20,32,0.232227161,B,0.0009,20,24.9,28.8,35.2,41.2,45.4,0,1,30,26
9/1/2019,FB,20,34,0.266439905,B,0.001,20,25.2,30.5,37.6,44.4,48.9,0,1,30,25
9/1/2019,WH,20,35,0.635942411,B,0.0006,20,25.4,31.2,39.2,46.3,50.9,0,1,30,26
9/1/2019,WH,20,36,0.300798218,B,0.0009,20,25.7,32,40.3,48.7,53,0,1,30,26
9/1/2019,WH,20,37,0.065644585,B,0.0014,20,25.8,32.9,41.9,49.9,54.2,0,1,30,26
9/1/2019,WH,20,38,0.200599473,B,0.001,20,25.9,33.5,43.5,51.1,55.3,0,1,30,26
9/1/2019,FB,20,10,0.995779891,C,0.0016,20,20.1,16.8,15.3,15.6,17.2,1,1,30,25
9/1/2019,WH,20,11,0.948447449,C,0.0014,20,20.6,17.2,16,16.6,18.3,1,1,30,26
9/1/2019,WH,20,14,0.938895382,C,0.0012,20,21.7,19.2,18.3,19.7,21.5,1,1,30,26
9/1/2019,WH,20,15,0.998962272,C,0.0015,20,22,19.9,19.2,20.7,22.8,1,1,30,26
9/1/2019,FB,20,16,0.755158552,C,0.0016,20,22.3,20.3,20,21.6,24,1,1,30,25
9/1/2019,FB,20,17,0.652780707,C,0.001,20,22.5,20.9,20.9,22.7,25,1,1,30,25
9/1/2019,WH,20,19,0.987470846,C,0.0019,20,22.9,21.9,22.5,24.7,27.3,1,1,30,26
9/1/2019,FB,20,20,0.802326764,C,0.001,20,23,22.3,23.2,25.7,28.5,1,1,30,25
9/1/2019,FB,20,23,0.969041132,C,0.0007,20,23.6,23.9,25.8,29.2,32.3,1,1,30,25
9/1/2019,FB,20,24,0.906874943,C,0.0012,20,23.7,24.4,26.6,30.1,33.4,1,1,30,25
9/1/2019,FB,20,25,0.825303409,C,0.0009,20,23.8,24.8,27.5,31.2,34.7,1,1,30,25
9/1/2019,FB,20,26,0.261424695,C,0.0009,20,23.9,25.4,28.4,32.7,36.2,1,1,30,25
9/1/2019,FB,20,27,0.930427843,C,0.0009,20,24,25.8,29.5,34,37.6,1,1,30,25
9/1/2019,WH,20,29,0.885628717,C,0.0016,20,24.4,27.3,31.6,37,40.7,0,1,30,26
9/1/2019,FB,20,31,0.901372493,C,0.0016,20,24.7,28.6,33.9,39.9,43.7,0,1,30,25
9/1/2019,FB,20,32,0.679558076,C,0.0013,20,24.9,28.8,35.2,41.2,45.4,0,1,30,25
9/1/2019,FB,20,33,0.77612489,C,0.0011,20,25,29.9,36.4,43.2,47.1,0,1,30,25
9/1/2019,FB,20,36,0.980476087,C,0.0006,20,25.7,32,40.3,48.7,53,0,1,30,25
9/4/2019,HM,24,9,0.544169785,C,0.0022,24,20.7,17.4,16.9,16.6,19.6,1,1,30,27
9/4/2019,HM,24,10,0.936322645,C,0.0016,24,20.9,18.2,17.6,17.7,20.4,1,1,30,27
9/4/2019,HM,24,11,0.847109342,C,0.0025,24,21.7,19,18.2,18.5,21.3,1,1,30,27
9/4/2019,HM,24,12,0.393328328,A,0.0021,24,21.8,19.2,18.9,19.6,22.3,1,1,30,27
9/4/2019,HM,24,13,0.245113939,A,0.0016,24,22.4,20,19.5,20.3,23.2,1,1,30,27
9/4/2019,HM,24,14,0.712656928,B,0.0037,24,22.4,20.3,20.1,21.3,24.2,1,1,30,27
9/4/2019,HM,24,15,0.352026009,B,0.0022,24,22.5,21,20.9,22.3,25,1,1,30,27
9/4/2019,HM,24,16,0.744105222,A,0.0062,24,22.9,21.3,21.7,23.1,26,1,1,30,27
9/4/2019,HM,24,17,0.065188489,A,0.0029,24,23.1,21.9,22.3,24.1,27,1,1,30,27
9/4/2019,HM,24,18,0.835268425,C,0.002,24,23.2,22.4,23.1,25.1,27.9,1,1,30,27
9/4/2019,HM,24,19,0.866079563,C,0.0042,24,23.3,22.9,23.7,26,29,1,1,30,27
9/4/2019,HM,24,20,0.873918371,B,0.0057,24,23.7,23.3,24.4,26.9,30,1,1,30,27
9/4/2019,HM,24,21,0.075336412,A,0.0022,24,23.8,23.8,25,28,31.1,1,1,30,27
9/4/2019,HM,24,22,0.377251867,A,0.0026,24,23.9,24.3,25.8,29.1,32.3,1,1,30,27
9/4/2019,HM,24,23,0.889995275,C,0.0022,24,24,24.8,26.6,30.1,33.5,1,1,30,27
9/4/2019,HM,24,24,0.928876918,C,0.0013,24,24.2,25.2,27.4,31.2,34.6,1,1,30,27
9/4/2019,HM,24,25,0.269289549,A,0.0027,24,24.3,25.7,28.2,32.3,35.7,1,1,30,27
9/4/2019,HM,24,26,0.040555566,A,0.0016,24,24.3,26.2,29,33.6,37,1,1,30,27
9/4/2019,HM,24,27,0.704755999,A,0.0022,24,24.4,26.6,29.9,34.8,38.3,1,1,30,27
9/4/2019,HM,24,28,0.701332886,B,0.0039,24,24.7,27.3,30.9,35.9,39.7,0,1,30,27
9/4/2019,HM,24,29,0.598728393,B,0.0018,24,24.8,27.8,31.9,37.1,41.3,0,1,30,27
9/4/2019,HM,24,30,0.857667493,A,0.0009,24,24.8,28.3,32.8,39,42.6,0,1,30,27
9/4/2019,HM,24,31,0.542893237,B,0.0046,24,25,28.9,33.8,40,44.3,0,1,30,27
9/4/2019,HM,24,32,0.170543174,B,0.0009,24,25.1,29.6,35,41.2,45.7,0,1,30,27
9/4/2019,HM,24,33,0.664565421,C,0.0028,24,25.2,30.2,36.2,43.6,47.5,0,1,30,27
9/4/2019,HM,24,34,0.723077074,C,0.0018,24,25.4,31.1,37.4,44.9,49.1,0,1,30,27
9/4/2019,HM,24,35,0.390551265,B,0.0032,24,25.5,31.8,38.7,46.4,50.6,0,1,30,27
9/4/2019,HM,24,36,0.959766572,C,0.0021,24,25.6,32.4,40.3,48,52.7,0,1,30,27
9/4/2019,HM,24,37,0.993681651,C,0.0036,24,25.6,33.1,41.1,49.7,54.8,0,1,30,27
9/4/2019,HM,24,38,0.131741552,A,0.003,24,25.8,33.8,43,51.7,56.1,0,1,30,27
9/4/2019,OY,24,9,0.333613412,B,0.0006,24,20.7,17.4,16.9,16.6,19.6,1,1,30,28
9/4/2019,OY,24,10,0.232003936,B,0.0022,24,20.9,18.2,17.6,17.7,20.4,1,1,30,28
9/4/2019,OY,24,11,0.606849136,A,0.0035,24,21.7,19,18.2,18.5,21.3,1,1,30,28
9/4/2019,OY,24,12,0.734057788,C,0.0022,24,21.8,19.2,18.9,19.6,22.3,1,1,30,28
9/4/2019,OY,24,13,0.812286359,C,0.0018,24,22.4,20,19.5,20.3,23.2,1,1,30,28
9/4/2019,OY,24,14,0.105687404,A,0.0021,24,22.4,20.3,20.1,21.3,24.2,1,1,30,28
9/4/2019,OY,24,15,0.476185692,C,0.0016,24,22.5,21,20.9,22.3,25,1,1,30,28
9/4/2019,OY,24,16,0.81418718,C,0.0014,24,22.9,21.3,21.7,23.1,26,1,1,30,28
9/4/2019,OY,24,17,0.821608423,C,0.001,24,23.1,21.9,22.3,24.1,27,1,1,30,28
9/4/2019,OY,24,18,0.714537182,B,0.0031,24,23.2,22.4,23.1,25.1,27.9,1,1,30,28
9/4/2019,OY,24,19,0.01233579,A,0.0015,24,23.3,22.9,23.7,26,29,1,1,30,28
9/4/2019,OY,24,20,0.116441411,A,0.0008,24,23.7,23.3,24.4,26.9,30,1,1,30,28
9/4/2019,OY,24,21,0.440188896,B,0.0016,24,23.8,23.8,25,28,31.1,0,1,30,28
9/4/2019,OY,24,22,0.497897035,B,0.0011,24,23.9,24.3,25.8,29.1,32.3,0,1,30,28
9/4/2019,OY,24,23,0.840476246,B,0.0019,24,24,24.8,26.6,30.1,33.5,1,1,30,28
9/4/2019,OY,24,24,0.437753038,B,0.0016,24,24.2,25.2,27.4,31.2,34.6,1,1,30,28
9/4/2019,OY,24,25,0.63488179,B,0.0015,24,24.3,25.7,28.2,32.3,35.7,1,1,30,28
9/4/2019,OY,24,26,0.409821823,C,0.0009,24,24.3,26.2,29,33.6,37,1,1,30,28
9/4/2019,OY,24,27,0.775756477,B,0.0015,24,24.4,26.6,29.9,34.8,38.3,0,1,30,28
9/4/2019,OY,24,28,0.572978416,A,0.0015,24,24.7,27.3,30.9,35.9,39.7,0,1,30,28
9/4/2019,OY,24,29,0.903678688,C,0.0016,24,24.8,27.8,31.9,37.1,41.3,0,1,30,28
9/4/2019,OY,24,30,0.921269524,B,0.0017,24,24.8,28.3,32.8,39,42.6,0,1,30,28
9/4/2019,OY,24,31,0.70420129,C,0.0017,24,25,28.9,33.8,40,44.3,0,1,30,28
9/4/2019,OY,24,32,0.073608922,A,0.0013,24,25.1,29.6,35,41.2,45.7,0,1,30,28
9/4/2019,OY,24,33,0.330026708,A,0.0033,24,25.2,30.2,36.2,43.6,47.5,0,1,30,28
9/4/2019,OY,24,34,0.632748788,B,0.0019,24,25.4,31.1,37.4,44.9,49.1,0,1,30,28
9/4/2019,OY,24,35,0.354642105,A,0.0019,24,25.5,31.8,38.7,46.4,50.6,0,1,30,28
9/4/2019,OY,24,36,0.885742786,B,0.0012,24,25.6,32.4,40.3,48,52.7,0,1,30,28
9/4/2019,OY,24,37,0.168009032,A,0.0014,24,25.6,33.1,41.1,49.7,54.8,0,1,30,28
9/4/2019,OY,24,38,0.291518019,B,0.0019,24,25.8,33.8,43,51.7,56.1,0,1,30,28
9/4/2019,OYII,24,9,0.033997915,A,0.0015,24,20.7,17.4,16.9,16.6,19.6,1,1,30,29
9/4/2019,OYII,24,10,0.100892796,A,0.001,24,20.9,18.2,17.6,17.7,20.4,1,1,30,29
9/4/2019,OYII,24,11,0.766906229,B,0.0019,24,21.7,19,18.2,18.5,21.3,1,1,30,29
9/4/2019,OYII,24,12,0.72914495,B,0.0008,24,21.8,19.2,18.9,19.6,22.3,1,1,30,29
9/4/2019,OYII,24,13,0.379548691,B,0.0014,24,22.4,20,19.5,20.3,23.2,1,1,30,29
9/4/2019,OYII,24,14,0.841077198,C,0.0016,24,22.4,20.3,20.1,21.3,24.2,0,1,30,29
9/4/2019,OYII,24,15,0.282796412,A,0.0016,24,22.5,21,20.9,22.3,25,1,1,30,29
9/4/2019,OYII,24,16,0.769108947,B,0.002,24,22.9,21.3,21.7,23.1,26,1,1,30,29
9/4/2019,OYII,24,17,0.084097159,B,0.0012,24,23.1,21.9,22.3,24.1,27,1,1,30,29
9/4/2019,OYII,24,18,0.197082214,A,0.0007,24,23.2,22.4,23.1,25.1,27.9,1,1,30,29
9/4/2019,OYII,24,19,0.05433828,B,0.0022,24,23.3,22.9,23.7,26,29,1,1,30,29
9/4/2019,OYII,24,20,0.951520957,C,0.0023,24,23.7,23.3,24.4,26.9,30,1,1,30,29
9/4/2019,OYII,24,21,0.449006231,C,0.003,24,23.8,23.8,25,28,31.1,1,1,30,29
9/4/2019,OYII,24,22,0.947353161,C,0.0018,24,23.9,24.3,25.8,29.1,32.3,1,1,30,29
9/4/2019,OYII,24,23,0.110522702,A,0.0013,24,24,24.8,26.6,30.1,33.5,1,1,30,29
9/4/2019,OYII,24,24,0.344833233,A,0.0017,24,24.2,25.2,27.4,31.2,34.6,1,1,30,29
9/4/2019,OYII,24,25,0.703202241,C,0.0015,24,24.3,25.7,28.2,32.3,35.7,1,1,30,29
9/4/2019,OYII,24,26,0.242280851,B,0.0031,24,24.3,26.2,29,33.6,37,1,1,30,29
9/4/2019,OYII,24,27,0.967849003,C,0.0011,24,24.4,26.6,29.9,34.8,38.3,1,1,30,29
9/4/2019,OYII,24,28,0.968126888,C,0.0015,24,24.7,27.3,30.9,35.9,39.7,0,1,30,29
9/4/2019,OYII,24,29,0.129199386,A,0.0009,24,24.8,27.8,31.9,37.1,41.3,0,1,30,29
9/4/2019,OYII,24,30,0.973225718,C,0.0012,24,24.8,28.3,32.8,39,42.6,0,1,30,29
9/4/2019,OYII,24,31,0.435870177,A,0.0007,24,25,28.9,33.8,40,44.3,0,1,30,29
9/4/2019,OYII,24,32,0.217042379,C,0.002,24,25.1,29.6,35,41.2,45.7,0,1,30,29
9/4/2019,OYII,24,33,0.363624642,B,0.0024,24,25.2,30.2,36.2,43.6,47.5,0,1,30,29
9/4/2019,OYII,24,34,0.446471365,A,0.0016,24,25.4,31.1,37.4,44.9,49.1,0,1,30,29
9/4/2019,OYII,24,35,0.690696941,C,0.0015,24,25.5,31.8,38.7,46.4,50.6,0,1,30,29
9/4/2019,OYII,24,36,0.786514675,A,0.0013,24,25.6,32.4,40.3,48,52.7,0,1,30,29
9/4/2019,OYII,24,37,0.36885477,B,0.0019,24,25.6,33.1,41.1,49.7,54.8,0,1,30,29
9/4/2019,OYII,24,38,0.47602932,C,0.0012,24,25.8,33.8,43,51.7,56.1,0,1,30,29
9/7/2019,BF,20,9,0.754336884,B,0.0008,20,21.8,23,24.4,25.7,27.2,1,3,30,30
9/7/2019,BF,20,10,0.477882269,B,0.0025,20,21.8,22.9,24.4,25.8,27.3,1,3,30,30
9/7/2019,BF,20,11,0.383043662,B,0.0013,20,21.8,23,24.5,26.2,27.8,1,3,30,30
9/7/2019,BF,20,12,0.452416052,A,0.003,20,21.8,23.1,24.6,26.4,27.9,1,3,30,30
9/7/2019,BF,20,13,0.038796458,A,0.0006,20,21.8,23.2,24.7,26.7,28.2,1,3,30,30
9/7/2019,BF,20,14,0.237264728,A,0.0016,20,21.7,23.2,24.9,27,28.7,1,3,30,30
9/7/2019,BF,20,15,0.737977618,A,0.0012,20,21.8,23.2,25.2,27.3,29.2,0,3,30,30
9/7/2019,BF,20,16,0.629863401,B,0.0018,20,21.8,23.4,25.2,27.7,29.3,0,3,30,30
9/7/2019,BF,20,17,0.243168707,B,0.0028,20,21.8,23.4,25.6,27.9,30,1,3,30,30
9/7/2019,BF,20,18,0.961720927,C,0.0011,20,21.9,23.5,25.8,28.3,30.4,1,3,30,30
9/7/2019,BF,20,19,0.022182873,A,0.0011,20,21.8,23.9,25.9,28.7,30.9,1,3,30,30
9/7/2019,BF,20,20,0.825790318,C,0.0011,20,21.9,24,26.3,29.2,31.4,1,3,30,30
9/7/2019,BF,20,21,0.020986902,A,0.001,20,22,24,26.6,29.6,32.1,1,3,30,30
9/7/2019,BF,20,22,0.118100126,B,0.0014,20,22,24.2,26.9,30.1,32.6,1,3,30,30
9/7/2019,BF,20,23,0.6590772,A,0.0035,20,22.1,24.6,27.4,30.7,33.1,1,3,30,30
9/7/2019,BF,20,24,0.571788521,B,0.0031,20,22.1,24.9,27.6,31.3,34.2,1,3,30,30
9/7/2019,BF,20,25,0.5623469,A,0.0009,20,22.2,25.3,28.1,31.7,34.7,1,3,30,30
9/7/2019,BF,20,26,0.433965073,B,0.0023,20,22.3,25.3,28.4,32.4,35.1,1,3,30,30
9/7/2019,BF,20,27,0.577595695,C,0.0014,20,22.6,25.8,29,33.2,36.1,1,3,30,30
9/7/2019,BF,20,28,0.763514019,C,0.0036,20,22.6,26,29.2,34,36.7,1,3,30,30
9/7/2019,BF,20,29,0.796462479,C,0.0019,20,22.9,26.6,29.7,34.4,37.4,0,3,30,30
9/7/2019,BF,20,30,0.501267423,C,0.0013,20,23.2,26.9,30.4,36.5,38.8,0,3,30,30
9/7/2019,BF,20,31,0.625255085,A,0.0025,20,23.2,27.3,30.8,37.2,39.7,0,3,30,30
9/7/2019,BF,20,32,0.286783382,B,0.0018,20,23.5,27.4,31.6,38.3,40.7,0,3,30,30
9/7/2019,BF,20,33,0.185097787,B,0.0009,20,23.8,28.3,32.1,39.7,41.5,0,3,30,30
9/7/2019,BF,20,34,0.145494879,B,0.0036,20,24,29,32.7,40.5,43.2,0,3,30,30
9/7/2019,BF,20,35,0.105508967,B,0.0016,20,24,29.3,33.6,41.6,43.8,0,3,30,30
9/7/2019,BF,20,36,0.449007357,B,0.0031,20,24.1,30,33.9,42.8,44.9,0,3,30,30
9/7/2019,BF,20,37,0.138077108,B,0.003,20,24.6,30.6,35,43.5,46.4,0,3,30,30
9/7/2019,BF,20,38,0.903746942,C,0.0043,20,25,31.2,35.8,44.7,47.3,0,3,30,30
9/7/2019,BFII,20,9,0.875604058,C,0.0023,20,21.8,23,24.4,25.7,27.2,0,3,30,31
9/7/2019,BFII,20,10,0.736895099,C,0.0024,20,21.8,22.9,24.4,25.8,27.3,1,3,30,31
9/7/2019,BFII,20,11,0.663959206,C,0.0013,20,21.8,23,24.5,26.2,27.8,1,3,30,31
9/7/2019,BFII,20,12,0.975413855,C,0.0027,20,21.8,23.1,24.6,26.4,27.9,1,3,30,31
9/7/2019,BFII,20,13,0.457359905,B,0.006,20,21.8,23.2,24.7,26.7,28.2,1,3,30,31
9/7/2019,BFII,20,14,0.983131585,C,0.0022,20,21.7,23.2,24.9,27,28.7,1,3,30,31
9/7/2019,BFII,20,15,0.758542106,B,0.0042,20,21.8,23.2,25.2,27.3,29.2,1,3,30,31
9/7/2019,BFII,20,16,0.599084129,A,0.0011,20,21.8,23.4,25.2,27.7,29.3,1,3,30,31
9/7/2019,BFII,20,17,0.185696699,A,0.0028,20,21.8,23.4,25.6,27.9,30,1,3,30,31
9/7/2019,BFII,20,18,0.348722093,A,0.0025,20,21.9,23.5,25.8,28.3,30.4,1,3,30,31
9/7/2019,BFII,20,19,0.775353631,B,0.0012,20,21.8,23.9,25.9,28.7,30.9,1,3,30,31
9/7/2019,BFII,20,20,0.783758753,B,0.002,20,21.9,24,26.3,29.2,31.4,1,3,30,31
9/7/2019,BFII,20,21,0.158747512,B,0.003,20,22,24,26.6,29.6,32.1,1,3,30,31
9/7/2019,BFII,20,22,0.860807137,C,0.0031,20,22,24.2,26.9,30.1,32.6,1,3,30,31
9/7/2019,BFII,20,23,0.966243855,C,0.0022,20,22.1,24.6,27.4,30.7,33.1,1,3,30,31
9/7/2019,BFII,20,24,0.055518617,A,0.0027,20,22.1,24.9,27.6,31.3,34.2,1,3,30,31
9/7/2019,BFII,20,25,0.944543852,C,0.002,20,22.2,25.3,28.1,31.7,34.7,1,3,30,31
9/7/2019,BFII,20,26,0.107788197,A,0.0017,20,22.3,25.3,28.4,32.4,35.1,1,3,30,31
9/7/2019,BFII,20,27,0.073891292,B,0.0022,20,22.6,25.8,29,33.2,36.1,0,3,30,31
9/7/2019,BFII,20,28,0.36653801,A,0.0029,20,22.6,26,29.2,34,36.7,0,3,30,31
9/7/2019,BFII,20,29,0.477407397,A,0.0025,20,22.9,26.6,29.7,34.4,37.4,0,3,30,31
9/7/2019,BFII,20,30,0.340766045,B,0.0026,20,23.2,26.9,30.4,36.5,38.8,0,3,30,31
9/7/2019,BFII,20,31,0.693444666,B,0.0026,20,23.2,27.3,30.8,37.2,39.7,0,3,30,31
9/7/2019,BFII,20,32,0.852247539,C,0.0012,20,23.5,27.4,31.6,38.3,40.7,0,3,30,31
9/7/2019,BFII,20,33,0.114563657,A,0.0026,20,23.8,28.3,32.1,39.7,41.5,0,3,30,31
9/7/2019,BFII,20,34,0.836726684,C,0.0012,20,24,29,32.7,40.5,43.2,0,3,30,31
9/7/2019,BFII,20,35,0.021874148,A,0.0008,20,24,29.3,33.6,41.6,43.8,0,3,30,31
9/7/2019,BFII,20,36,0.77931443,C,0.001,20,24.1,30,33.9,42.8,44.9,0,3,30,31
9/7/2019,BFII,20,37,0.113536159,A,0.0017,20,24.6,30.6,35,43.5,46.4,0,3,30,31
9/7/2019,BFII,20,38,0.837885498,B,0.0018,20,25,31.2,35.8,44.7,47.3,0,3,30,31
9/7/2019,HM,20,9,0.212552433,A,0.0028,20,21.8,23,24.4,25.7,27.2,1,3,30,32
9/7/2019,HM,20,10,0.049133118,A,0.0014,20,21.8,22.9,24.4,25.8,27.3,1,3,30,32
9/7/2019,HM,20,11,0.3400432,A,0.001,20,21.8,23,24.5,26.2,27.8,1,3,30,32
9/7/2019,HM,20,12,0.931627352,B,0.0035,20,21.8,23.1,24.6,26.4,27.9,1,3,30,32
9/7/2019,HM,20,13,0.998529424,C,0.0019,20,21.8,23.2,24.7,26.7,28.2,1,3,30,32
9/7/2019,HM,20,14,0.941313163,B,0.0017,20,21.7,23.2,24.9,27,28.7,1,3,30,32
9/7/2019,HM,20,15,0.793111245,C,0.001,20,21.8,23.2,25.2,27.3,29.2,1,3,30,32
9/7/2019,HM,20,16,0.656264842,C,0.0014,20,21.8,23.4,25.2,27.7,29.3,1,3,30,32
9/7/2019,HM,20,17,0.870703891,C,0.0038,20,21.8,23.4,25.6,27.9,30,1,3,30,32
9/7/2019,HM,20,18,0.780846688,B,0.0021,20,21.9,23.5,25.8,28.3,30.4,1,3,30,32
9/7/2019,HM,20,19,0.861711213,C,0.0034,20,21.8,23.9,25.9,28.7,30.9,1,3,30,32
9/7/2019,HM,20,20,0.157208465,A,0.0011,20,21.9,24,26.3,29.2,31.4,1,3,30,32
9/7/2019,HM,20,21,0.838336196,C,0.002,20,22,24,26.6,29.6,32.1,0,3,30,32
9/7/2019,HM,20,22,0.025532712,A,0.0015,20,22,24.2,26.9,30.1,32.6,1,3,30,32
9/7/2019,HM,20,23,0.790096457,B,0.0024,20,22.1,24.6,27.4,30.7,33.1,1,3,30,32
9/7/2019,HM,20,24,0.609856256,C,0.0023,20,22.1,24.9,27.6,31.3,34.2,1,3,30,32
9/7/2019,HM,20,25,0.834350607,B,0.0018,20,22.2,25.3,28.1,31.7,34.7,1,3,30,32
9/7/2019,HM,20,26,0.949137155,C,0.0008,20,22.3,25.3,28.4,32.4,35.1,1,3,30,32
9/7/2019,HM,20,27,0.01102507,A,0.0031,20,22.6,25.8,29,33.2,36.1,0,3,30,32
9/7/2019,HM,20,28,0.368702589,B,0.0009,20,22.6,26,29.2,34,36.7,0,3,30,32
9/7/2019,HM,20,29,0.752026487,B,0.0012,20,22.9,26.6,29.7,34.4,37.4,1,3,30,32
9/7/2019,HM,20,30,0.145658523,A,0.0012,20,23.2,26.9,30.4,36.5,38.8,0,3,30,32
9/7/2019,HM,20,31,0.695694762,C,0.0015,20,23.2,27.3,30.8,37.2,39.7,0,3,30,32
9/7/2019,HM,20,32,0.001139405,A,0.0014,20,23.5,27.4,31.6,38.3,40.7,0,3,30,32
9/7/2019,HM,20,33,0.818065222,C,0.001,20,23.8,28.3,32.1,39.7,41.5,0,3,30,32
9/7/2019,HM,20,34,0.00331395,A,0.0009,20,24,29,32.7,40.5,43.2,0,3,30,32
9/7/2019,HM,20,35,0.799950731,C,0.0012,20,24,29.3,33.6,41.6,43.8,0,3,30,32
9/7/2019,HM,20,36,0.032853717,A,0.0025,20,24.1,30,33.9,42.8,44.9,0,3,30,32
9/7/2019,HM,20,37,0.343582418,C,0.0009,20,24.6,30.6,35,43.5,46.4,0,3,30,32
9/7/2019,HM,20,38,0.242505536,A,0.0009,20,25,31.2,35.8,44.7,47.3,0,3,30,32
9/11/2019,BF,20,9,0.933264341,C,0.0013,20,23.7,25.5,27.3,28.6,28.9,1,2,30,33
9/11/2019,BF,20,10,0.47851567,A,0.0019,20,23.6,5.5,27.3,29,9.3,1,2,30,33
9/11/2019,BF,20,11,0.021578012,A,0.0022,20,23.7,25.6,27.4,29.1,30,1,2,30,33
9/11/2019,BF,20,12,0.976947796,C,0.0008,20,23.8,25.6,27.5,28.6,30.6,1,2,30,33
9/11/2019,BF,20,13,0.123370261,A,0.0009,20,23.9,25.8,27.9,29.6,31.3,1,2,30,33
9/11/2019,BF,20,14,0.140392849,A,0.0015,20,24,26,28.2,30.6,31.7,1,2,30,33
9/11/2019,BF,20,15,0.494041947,A,0.0011,20,24,26.2,28.4,30.8,32.5,1,2,30,33
9/11/2019,BF,20,16,0.204940786,C,0.0013,20,24,26.3,28.7,31.3,33.2,1,2,30,33
9/11/2019,BF,20,17,0.557666894,B,0.0014,20,24.2,26.3,29.1,31.8,33.9,1,2,30,33
9/11/2019,BF,20,18,0.481459334,B,0.002,20,24.2,26.4,29.4,32.3,34.4,0,2,30,33
9/11/2019,BF,20,19,0.856287764,C,0.0012,20,24.3,26.9,29.9,32.9,35.3,1,2,30,33
9/11/2019,BF,20,20,0.278312923,A,0.0021,20,24.3,27,30.1,33.2,35.7,1,2,30,33
9/11/2019,BF,20,21,0.856403336,B,0.001,20,24.7,27.4,30.6,34,36.7,1,2,30,33
9/11/2019,BF,20,22,0.959545373,C,0.0025,20,24.7,27.5,31.2,34.9,37.7,1,2,30,33
9/11/2019,BF,20,23,0.937496923,B,0.0024,20,24.7,27.8,31.7,35.7,38.4,0,2,30,33
9/11/2019,BF,20,24,0.77874605,C,0.0013,20,24.9,28.1,32,36.5,39.3,0,2,30,33
9/11/2019,BF,20,25,0.861914756,C,0.0009,20,25.1,28.4,33,37.2,40.1,0,2,30,33
9/11/2019,BF,20,26,0.402561345,A,0.0008,20,25.2,28.9,33.4,37.6,41,0,2,30,33
9/11/2019,BF,20,27,0.164206255,B,0.0019,20,25.4,28.8,33.9,38.5,42.2,0,2,30,33
9/11/2019,BF,20,28,0.953498015,B,0.0026,20,25.4,29.7,34.7,39.5,43.2,0,2,30,33
9/11/2019,BF,20,29,0.879720169,A,0.0023,20,25.7,30.2,35.5,40.9,44.5,0,2,30,33
9/11/2019,BF,20,30,0.230951038,A,0.0007,20,25.7,30.6,35.9,42,45.7,0,2,30,33
9/11/2019,BF,20,31,0.626814183,A,0.0025,20,25.7,30.7,37.1,43.1,46.5,0,2,30,33
9/11/2019,BF,20,32,0.641077592,B,0.0013,20,26,31.2,38.2,43.5,48.2,0,2,30,33
9/11/2019,BF,20,33,0.692409617,B,0.0014,20,26.1,32,38.7,45.5,49,0,2,30,33
9/11/2019,BF,20,34,0.61741241,B,0.0019,20,26.1,32.4,40,46.5,50.6,0,2,30,33
9/11/2019,BF,20,35,0.384502377,B,0.0009,20,26.4,33.3,41,48.3,51.5,0,2,30,33
9/11/2019,BF,20,36,0.634339346,A,0.0008,20,26.7,33.8,42.3,49.7,53.4,0,2,30,33
9/11/2019,BF,20,37,0.868161575,C,0.001,20,26.8,34.7,43.2,51.1,55.1,0,2,30,33
9/11/2019,BF,20,38,0.313677102,A,0.0009,20,26.8,35.4,44.4,52.6,56.9,0,2,30,33
9/11/2019,GB,20,9,0.748371906,B,,20,23.7,25.5,27.3,28.6,28.9,,2,21,34
9/11/2019,GB,20,10,0.578441169,B,,20,23.6,5.5,27.3,29,29.3,,2,21,34
9/11/2019,GB,20,11,0.201461056,C,,20,23.7,25.6,27.4,29.1,30,,2,21,34
9/11/2019,GB,20,12,0.073753192,A,,20,23.8,25.6,27.5,28.6,30.6,,2,21,34
9/11/2019,GB,20,13,0.22406129,B,0.0013,20,23.9,25.8,27.9,29.6,31.3,1,2,21,34
9/11/2019,GB,20,14,0.174257315,B,0.003,20,24,26,28.2,30.6,31.7,1,2,21,34
9/11/2019,GB,20,15,0.525038434,B,0.0018,20,24,26.2,28.4,30.8,32.5,1,2,21,34
9/11/2019,GB,20,16,0.072006224,A,0.0017,20,24,26.3,28.7,31.3,33.2,1,2,21,34
9/11/2019,GB,20,17,0.60294858,C,0.0018,20,24.2,26.3,29.1,31.8,33.9,1,2,21,34
9/11/2019,GB,20,18,0.563853311,C,0.0022,20,24.2,26.4,29.4,32.3,34.4,1,2,21,34
9/11/2019,GB,20,19,0.609868925,B,0.0011,20,24.3,26.9,29.9,32.9,35.3,1,2,21,34
9/11/2019,GB,20,20,0.757517317,C,0.0021,20,24.3,27,30.1,33.2,35.7,1,2,21,34
9/11/2019,GB,20,21,0.681521336,A,0.0034,20,24.7,27.4,30.6,34,36.7,1,2,21,34
9/11/2019,GB,20,22,0.544730457,A,0.0011,20,24.7,27.5,31.2,34.9,37.7,1,2,21,34
